indexInDoc	indexInText	token	taggerPOS	goldPOS	correct?
2345	2650	brood	NN	NN	YES
2346	2652	France	NNP	NNP	YES
2347	2654	less	JJR	JJR	YES
2348	2655	favoured	VBN	VBN	YES
2349	2656	on	IN	IN	YES
2350	2657	the	DT	DT	YES
2351	2658	whole	JJ	NN	NO
2352	2659	as	IN	IN	YES
2353	2660	to	TO	TO	YES
2354	2661	matters	NNS	NNS	YES
2355	2662	spiritual	JJ	JJ	YES
2356	2663	than	IN	IN	YES
2357	2664	her	PRP$	PRP$	YES
2358	2665	sister	NN	NN	YES
2359	2666	of	IN	IN	YES
2360	2667	the	DT	DT	YES
2361	2668	shield	NN	NN	YES
2362	2669	and	CC	CC	YES
2363	2670	trident	NN	NN	YES
2364	2672	rolled	VBD	VBD	YES
2365	2673	with	IN	IN	YES
2366	2674	exceeding	VBG	VBG	YES
2367	2675	smoothness	JJR	NN	NO
2368	2676	down	IN	IN	YES
2369	2677	hill	NN	NN	YES
2370	2679	making	VBG	VBG	YES
2371	2680	paper	NN	NN	YES
2372	2681	money	NN	NN	YES
2373	2682	and	CC	CC	YES
2374	2683	spending	VBG	VBG	YES
2375	2684	it	PRP	PRP	YES
2376	2686	Under	IN	IN	YES
2377	2687	the	DT	DT	YES
2378	2688	guidance	NN	NN	YES
2379	2689	of	IN	IN	YES
2380	2690	her	PRP$	PRP$	YES
2381	2691	Christian	NNP	JJ	NO
2382	2692	pastors	NNS	NNS	YES
2383	2694	she	PRP	PRP	YES
2384	2695	entertained	VBD	VBD	YES
2385	2696	herself	PRP	PRP	YES
2386	2698	besides	IN	IN	YES
2387	2700	with	IN	IN	YES
2388	2701	such	JJ	JJ	YES
2389	2702	humane	JJ	JJ	YES
2390	2703	achievements	NNS	NNS	YES
2391	2704	as	IN	IN	YES
2392	2705	sentencing	NN	VBG	NO
2393	2706	a	DT	DT	YES
2394	2707	youth	NN	NN	YES
2395	2708	to	TO	TO	YES
2396	2709	have	VB	VB	YES
2397	2710	his	PRP$	PRP$	YES
2398	2711	hands	NNS	NNS	YES
2399	2712	cut	VB	VBN	NO
2400	2713	off	RP	RP	YES
2401	2715	his	PRP$	PRP$	YES
2402	2716	tongue	NN	NN	YES
2403	2717	torn	VBN	VBN	YES
2404	2718	out	RB	RP	NO
2405	2719	with	IN	IN	YES
2406	2720	pincers	NNS	NNS	YES
2407	2722	and	CC	CC	YES
2408	2723	his	PRP$	PRP$	YES
2409	2724	body	NN	NN	YES
2410	2725	burned	VBN	VBN	YES
2411	2726	alive	JJ	JJ	YES
2412	2728	because	IN	IN	YES
2413	2729	he	PRP	PRP	YES
2414	2730	had	VBD	VBD	YES
2415	2731	not	RB	RB	YES
2416	2732	kneeled	VBN	VBN	YES
2417	2733	down	RP	RP	YES
2418	2734	in	IN	IN	YES
2419	2735	the	DT	DT	YES
2420	2736	rain	NN	NN	YES
2421	2737	to	TO	TO	YES
2422	2738	do	VB	VB	YES
2423	2739	honour	NN	NN	YES
2424	2740	to	TO	TO	YES
2425	2741	a	DT	DT	YES
2426	2742	dirty	JJ	JJ	YES
2427	2743	procession	NN	NN	YES
2428	2744	of	IN	IN	YES
2429	2745	monks	NNS	NNS	YES
2430	2746	which	WDT	WDT	YES
2431	2747	passed	VBD	VBD	YES
2432	2748	within	IN	IN	YES
2433	2749	his	PRP$	PRP$	YES
2434	2750	view	NN	NN	YES
2435	2752	at	IN	IN	YES
2436	2753	a	DT	DT	YES
2437	2754	distance	NN	NN	YES
2438	2755	of	IN	IN	YES
2439	2756	some	DT	DT	YES
2440	2757	fifty	CD	CD	YES
2441	2758	or	CC	CC	YES
2442	2759	sixty	CD	CD	YES
2443	2760	yards	NNS	NNS	YES
2444	2763	Well	RB	UH	NO
2445	2765	then	RB	RB	YES
2446	2767	the	DT	DT	YES
2447	2768	old	JJ	JJ	YES
2448	2769	thingcommenced	NN	??	NO
2449	2770	again	RB	RB	YES
2450	2772	The	DT	DT	YES
2451	2773	widow	NN	NN	YES
2452	2774	rung	VBD	VBD	YES
2453	2775	a	DT	DT	YES
2454	2776	bell	NN	NN	YES
2455	2777	for	IN	IN	YES
2456	2778	supper	NN	NN	YES
2457	2780	and	CC	CC	YES
2458	2781	you	PRP	PRP	YES
2459	2782	had	VBD	VBD	YES
2460	2783	to	TO	TO	YES
2461	2784	cometo	VB	??	NO
2462	2785	time	NN	NN	YES
2463	2787	When	WRB	WRB	YES
2464	2788	you	PRP	PRP	YES
2465	2789	got	VBD	VBD	YES
2466	2790	to	TO	TO	YES
2467	2791	the	DT	DT	YES
2468	2792	table	NN	NN	YES
2469	2793	you	PRP	PRP	YES
2470	2794	could	MD	MD	YES
2471	2795	nt	RB	RB	YES
2472	2796	go	VB	VB	YES
2473	2797	right	RB	RB	YES
2474	2798	to	TO	TO	YES
2475	2799	eating	NN	NN	YES
2476	2801	butyou	PRP	??	NO
2477	2802	had	VBD	VBD	YES
2478	2803	to	TO	TO	YES
2479	2804	wait	VB	VB	YES
2480	2805	for	IN	IN	YES
2481	2806	the	DT	DT	YES
2482	2807	widow	NN	NN	YES
2483	2808	to	TO	TO	YES
2484	2809	tuck	VB	VB	YES
2485	2810	down	IN	RB	NO
2486	2811	her	PRP$	PRP$	YES
2487	2812	head	NN	NN	YES
2488	2813	and	CC	CC	YES
2489	2814	grumble	VB	VB	YES
2490	2815	a	DT	DT	YES
2491	2816	littleover	RB	??	NO
2492	2817	the	DT	DT	YES
2493	2818	victuals	NNS	NNS	YES
2494	2820	though	IN	CC	NO
2495	2821	there	EX	EX	YES
2496	2824	really	RB	RB	YES
2497	2825	anything	NN	NN	YES
2498	2826	the	DT	DT	YES
2499	2827	matter	NN	NN	YES
2500	2829	is	VBZ	VBZ	YES
2501	2831	nothing	NN	NN	YES
2502	2832	only	RB	RB	YES
2503	2833	everything	NN	NN	YES
2504	2834	was	VBD	VBD	YES
2505	2835	cooked	VBN	VBN	YES
2506	2836	by	IN	IN	YES
2507	2837	itself	PRP	PRP	YES
2508	2839	In	IN	IN	YES
2509	2840	abarrel	NN	NN	YES
2510	2841	of	IN	IN	YES
2511	2842	odds	NNS	NNS	YES
2512	2843	and	CC	CC	YES
2513	2844	ends	VBZ	VBZ	YES
2514	2845	it	PRP	PRP	YES
2515	2846	is	VBZ	VBZ	YES
2516	2847	different	JJ	JJ	YES
2517	2849	things	NNS	NNS	YES
2518	2850	get	VBP	VBP	YES
2519	2851	mixed	VBN	VBN	YES
2520	2852	up	RP	RP	YES
2521	2854	and	CC	CC	YES
2522	2855	thejuice	DT	??	NO
2523	2856	kind	NN	??	NO
2524	2857	of	IN	??	NO
2525	2858	swaps	NNS	NNS	YES
2526	2859	around	IN	RB	NO
2527	2861	and	CC	CC	YES
2528	2862	the	DT	DT	YES
2529	2863	things	NNS	NNS	YES
2530	2864	go	VBP	VBP	YES
2531	2865	better	RB	RBR	NO
2532	2867	After	IN	IN	YES
2533	2868	supper	NN	NN	YES
2534	2869	she	PRP	PRP	YES
2535	2870	got	VBD	VBD	YES
2536	2871	out	IN	IN	YES
2537	2872	her	PRP$	PRP$	YES
2538	2873	book	NN	NN	YES
2539	2874	and	CC	CC	YES
2540	2875	learned	VBD	VBD	YES
2541	2876	me	PRP	PRP	YES
2542	2877	about	IN	IN	YES
2543	2878	Moses	NNP	NNP	YES
2544	2879	and	CC	CC	YES
2545	2880	theBulrushers	NNS	NNS	YES
2546	2882	and	CC	CC	YES
2547	2883	I	PRP	PRP	YES
2548	2884	was	VBD	VBD	YES
2549	2885	in	IN	IN	YES
2550	2886	a	DT	DT	YES
2551	2887	sweat	NN	NN	YES
2552	2888	to	TO	TO	YES
2553	2889	find	VB	VB	YES
2554	2890	out	RP	RP	YES
2555	2891	all	DT	DT	YES
2556	2892	about	IN	IN	YES
2557	2893	him	PRP	PRP	YES
2558	2895	but	CC	CC	YES
2559	2896	by	IN	IN	YES
2560	2897	andby	RB	??	NO
2561	2898	she	PRP	PRP	YES
2562	2899	let	VB	VBZ	NO
2563	2900	it	PRP	PRP	YES
2564	2901	out	RP	RP	YES
2565	2902	that	IN	IN	YES
2566	2903	Moses	NNP	NNP	YES
2567	2904	had	VBD	VBD	YES
2568	2905	been	VBN	VBN	YES
2569	2906	dead	JJ	JJ	YES
2570	2907	a	DT	DT	YES
2571	2908	considerable	JJ	JJ	YES
2572	2909	long	JJ	JJ	YES
2573	2910	time	NN	NN	YES
2574	2912	sothen	RB	??	NO
2575	2913	I	PRP	PRP	YES
2576	2914	did	VBD	VBD	YES
2577	2915	nt	RB	RB	YES
2578	2916	care	VB	VB	YES
2579	2917	no	DT	DT	YES
2580	2918	more	JJR	JJR	YES
2581	2919	about	IN	IN	YES
2582	2920	him	PRP	PRP	YES
2583	2922	because	IN	IN	YES
2584	2923	I	PRP	PRP	YES
2585	2924	do	VBP	VBP	YES
2586	2925	nt	RB	RB	YES
2587	2926	take	VB	VB	YES
2588	2927	no	DT	DT	YES
2589	2928	stock	NN	NN	YES
2590	2929	indead	JJ	??	NO
2591	2932	soon	RB	RB	YES
2592	2933	I	PRP	PRP	YES
2593	2934	wanted	VBD	VBD	YES
2594	2935	to	TO	TO	YES
2595	2936	smoke	VB	VB	YES
2596	2938	and	CC	CC	YES
2597	2939	asked	VBD	VBD	YES
2598	2940	the	DT	DT	YES
2599	2941	widow	NN	NN	YES
2600	2942	to	TO	TO	YES
2601	2943	let	VB	VB	YES
2602	2944	me	PRP	PRP	YES
2603	2946	But	CC	CC	YES
2604	2950	She	PRP	PRP	YES
2605	2951	said	VBD	VBD	YES
2606	2952	it	PRP	PRP	YES
2607	2953	was	VBD	VBD	YES
2608	2954	a	DT	DT	YES
2609	2955	mean	JJ	JJ	YES
2610	2956	practice	NN	NN	YES
2611	2957	and	CC	CC	YES
2612	2958	was	VBD	VBD	YES
2613	2959	nt	RB	RB	YES
2614	2960	clean	JJ	JJ	YES
2615	2962	and	CC	CC	YES
2616	2963	I	PRP	PRP	YES
2617	2964	musttry	VBP	??	NO
2618	2965	to	TO	TO	YES
2619	2966	not	RB	RB	YES
2620	2967	do	VB	VB	YES
2621	2968	it	PRP	PRP	YES
2622	2969	any	DT	DT	YES
2623	2970	more	RBR	RBR	YES
2624	2972	That	DT	DT	YES
2625	2973	is	VBZ	VBZ	YES
2626	2974	just	RB	RB	YES
2627	2975	the	DT	DT	YES
2628	2976	way	NN	NN	YES
2629	2977	with	IN	IN	YES
2630	2978	some	DT	DT	YES
2631	2979	people	NNS	NNS	YES
2632	2981	Theyget	PRP	??	NO
2633	2982	down	RP	RP	YES
2634	2983	on	IN	IN	YES
2635	2984	a	DT	DT	YES
2636	2985	thing	NN	NN	YES
2637	2986	when	WRB	WRB	YES
2638	2987	they	PRP	PRP	YES
2639	2988	do	VBP	VBP	YES
2640	2989	nt	RB	RB	YES
2641	2990	know	VB	VB	YES
2642	2991	nothing	NN	NN	YES
2643	2992	about	IN	IN	YES
2644	2993	it	PRP	PRP	YES
2645	2995	And	CC	CC	YES
2646	2996	yet	RB	RB	YES
2647	2997	there	EX	EX	YES
2648	2998	was	VBD	VBD	YES
2649	2999	but	CC	CC	YES
2650	3000	one	CD	CD	YES
2651	3001	woman	NN	NN	YES
2652	3002	to	TO	TO	YES
2653	3003	him	PRP	PRP	YES
2654	3005	and	CC	CC	YES
2655	3006	that	DT	DT	YES
2656	3007	woman	NN	NN	YES
2657	3008	was	VBD	VBD	YES
2658	3009	the	DT	DT	YES
2659	3010	late	JJ	JJ	YES
2660	3011	Irene	NNP	NNP	YES
2661	3012	Adler	NNP	NNP	YES
2662	3014	of	IN	IN	YES
2663	3015	dubious	JJ	JJ	YES
2664	3016	and	CC	CC	YES
2665	3017	questionable	JJ	JJ	YES
2666	3018	memory	NN	NN	YES
2667	3020	I	PRP	PRP	YES
2668	3021	had	VBD	VBD	YES
2669	3022	seen	VBN	VBN	YES
2670	3023	little	RB	??	NO
2671	3024	of	IN	IN	YES
2672	3025	Holmes	NNP	NNP	YES
2673	3026	lately	RB	RB	YES
2674	3028	My	PRP$	PRP$	YES
2675	3029	marriage	NN	NN	YES
2676	3030	had	VBD	VBD	YES
2677	3031	drifted	VBN	VBN	YES
2678	3032	us	PRP	PRP	YES
2679	3033	away	RB	RB	YES
2680	3034	from	IN	IN	YES
2681	3035	each	DT	DT	YES
2682	3036	other	JJ	JJ	YES
2683	3038	My	PRP$	PRP$	YES
2684	3039	own	JJ	JJ	YES
2685	3040	complete	JJ	JJ	YES
2686	3041	happiness	NN	NN	YES
2687	3043	and	CC	CC	YES
2688	3044	the	DT	DT	YES
2689	3046	interests	NNS	NNS	YES
2690	3047	which	WDT	WDT	YES
2691	3048	rise	VBP	VBP	YES
2692	3049	up	RP	RP	YES
2693	3050	around	IN	IN	YES
2694	3051	the	DT	DT	YES
2695	3052	man	NN	NN	YES
2696	3053	who	WP	WP	YES
2697	3054	first	RB	RB	YES
2698	3055	finds	VBZ	VBZ	YES
2699	3056	himself	PRP	PRP	YES
2700	3057	master	NN	NN	YES
2701	3058	of	IN	IN	YES
2702	3059	his	PRP$	PRP$	YES
2703	3060	own	JJ	JJ	YES
2704	3061	establishment	NN	NN	YES
2705	3063	were	VBD	VBD	YES
2706	3064	sufficient	JJ	JJ	YES
2707	3065	to	TO	TO	YES
2708	3066	absorb	VB	VB	YES
2709	3067	all	PDT	PDT	YES
2710	3068	my	PRP$	PRP$	YES
2711	3069	attention	NN	NN	YES
2712	3071	while	IN	IN	YES
2713	3072	Holmes	NNP	NNP	YES
2714	3074	who	WP	WP	YES
2715	3075	loathed	VBD	VBD	YES
2716	3076	every	DT	DT	YES
2717	3077	form	NN	NN	YES
2718	3078	of	IN	IN	YES
2719	3079	society	NN	NN	YES
2720	3080	with	IN	IN	YES
2721	3081	his	PRP$	PRP$	YES
2722	3082	whole	JJ	JJ	YES
2723	3083	Bohemian	NN	??	NO
2724	3084	soul	NN	NN	YES
2725	3086	remained	VBD	VBD	YES
2726	3087	in	IN	IN	YES
2727	3088	our	PRP$	PRP$	YES
2728	3089	lodgings	NNS	NNS	YES
2729	3090	in	IN	IN	YES
2730	3091	Baker	NNP	NNP	YES
2731	3092	Street	NNP	NNP	YES
2732	3094	buried	VBN	VBN	YES
2733	3095	among	IN	IN	YES
2734	3096	his	PRP$	PRP$	YES
2735	3097	old	JJ	JJ	YES
2736	3098	books	NNS	NNS	YES
2737	3100	and	CC	CC	YES
2738	3101	alternating	VBG	VBG	YES
2739	3102	from	IN	IN	YES
2740	3103	week	NN	NN	YES
2741	3104	to	TO	TO	YES
2742	3105	week	NN	NN	YES
2743	3106	between	IN	IN	YES
2744	3107	cocaine	NN	NN	YES
2745	3108	and	CC	CC	YES
2746	3109	ambition	NN	NN	YES
2747	3111	the	DT	DT	YES
2748	3112	drowsiness	NN	NN	YES
2749	3113	of	IN	IN	YES
2750	3114	the	DT	DT	YES
2751	3115	drug	NN	NN	YES
2752	3117	and	CC	CC	YES
2753	3118	the	DT	DT	YES
2754	3119	fierce	JJ	JJ	YES
2755	3120	energy	NN	NN	YES
2756	3121	of	IN	IN	YES
2757	3122	his	PRP$	PRP$	YES
2758	3123	own	JJ	JJ	YES
2759	3124	keen	JJ	JJ	YES
2760	3125	nature	NN	NN	YES
2761	3127	He	PRP	PRP	YES
2762	3128	was	VBD	VBD	YES
2763	3129	still	RB	RB	YES
2764	3131	as	IN	IN	YES
2765	3132	ever	RB	RB	YES
2766	3134	deeply	RB	RB	YES
2767	3135	attracted	VBN	VBN	YES
2768	3136	by	IN	IN	YES
2769	3137	the	DT	DT	YES
2770	3138	study	NN	NN	YES
2771	3139	of	IN	IN	YES
2772	3140	crime	NN	NN	YES
2773	3142	and	CC	CC	YES
2774	3143	occupied	VBD	VBD	YES
2775	3144	his	PRP$	PRP$	YES
2776	3145	immense	NN	JJ	NO
2777	3146	faculties	NNS	NNS	YES
2778	3147	and	CC	CC	YES
2779	3148	extraordinary	JJ	JJ	YES
2780	3149	powers	NNS	NNS	YES
2781	3150	of	IN	IN	YES
2782	3151	observation	NN	NN	YES
2783	3152	in	IN	IN	YES
2784	3153	following	VBG	VBG	YES
2785	3154	out	RP	??	NO
2786	3155	those	DT	DT	YES
2787	3156	clues	NNS	NNS	YES
2788	3158	and	CC	CC	YES
2789	3159	clearing	VBG	VBG	YES
2790	3160	up	RP	RP	YES
2791	3161	those	DT	DT	YES
2792	3162	mysteries	NNS	NNS	YES
2793	3163	which	WDT	WDT	YES
2794	3164	had	VBD	VBD	YES
2795	3165	been	VBN	VBN	YES
2796	3166	abandoned	VBN	VBN	YES
2797	3167	as	IN	IN	YES
2798	3168	hopeless	JJ	JJ	YES
2799	3169	by	IN	IN	YES
2800	3170	the	DT	DT	YES
2801	3171	official	JJ	JJ	YES
2802	3172	police	NN	NN	YES
2803	3174	From	IN	IN	YES
2804	3175	time	NN	NN	YES
2805	3176	to	TO	TO	YES
2806	3177	time	NN	NN	YES
2807	3178	I	PRP	PRP	YES
2808	3179	heard	VBD	VBD	YES
2809	3180	some	DT	DT	YES
2810	3181	vague	JJ	JJ	YES
2811	3182	account	NN	NN	YES
2812	3183	of	IN	IN	YES
2813	3184	his	PRP$	PRP$	YES
2814	3185	doings	NNS	NNS	YES
2815	3187	of	IN	IN	YES
2816	3188	his	PRP$	PRP$	YES
2817	3189	summons	NNS	NNS	YES
2818	3190	to	TO	TO	YES
2819	3191	Odessa	NNP	NNP	YES
2820	3192	in	IN	IN	YES
2821	3193	the	DT	DT	YES
2822	3194	case	NN	NN	YES
2823	3195	of	IN	IN	YES
2824	3196	the	DT	DT	YES
2825	3197	Trepoff	NNP	NNP	YES
2826	3198	murder	NN	NN	YES
2827	3200	of	IN	IN	YES
2828	3201	his	PRP$	PRP$	YES
2829	3202	clearing	VBG	VBG	YES
2830	3203	up	RB	??	NO
2831	3204	of	IN	IN	YES
2832	3205	the	DT	DT	YES
2833	3206	singular	JJ	JJ	YES
2834	3207	tragedy	NN	NN	YES
2835	3208	of	IN	IN	YES
2836	3209	the	DT	DT	YES
2837	3210	Atkinson	NNP	NNP	YES
2838	3211	brothers	NNS	NNS	YES
2839	3212	at	IN	IN	YES
2840	3213	Trincomalee	NNP	NNP	YES
2841	3215	and	CC	CC	YES
2842	3216	finally	RB	RB	YES
2843	3217	of	IN	IN	YES
2844	3218	the	DT	DT	YES
2845	3219	mission	NN	NN	YES
2846	3220	which	WDT	WDT	YES
2847	3221	he	PRP	PRP	YES
2848	3222	had	VBD	VBD	YES
2849	3223	accomplished	VBN	VBN	YES
2850	3224	so	RB	RB	YES
2851	3225	delicately	RB	RB	YES
2852	3226	and	CC	CC	YES
2853	3227	successfully	RB	RB	YES
2854	3228	for	IN	IN	YES
2855	3229	the	DT	DT	YES
2856	3230	reigning	NN	??	NO
2857	3231	family	NN	NN	YES
2858	3232	of	IN	IN	YES
2859	3233	Holland	NNP	NNP	YES
2860	3235	Emma	NNP	NNP	YES
2861	3236	Woodhouse	NNP	NNP	YES
2862	3238	handsome	JJ	JJ	YES
2863	3240	clever	JJ	JJ	YES
2864	3242	and	CC	CC	YES
2865	3243	rich	JJ	JJ	YES
2866	3245	with	IN	IN	YES
2867	3246	a	DT	DT	YES
2868	3247	comfortable	JJ	JJ	YES
2869	3248	homeand	NN	NN	YES
2870	3249	happy	JJ	JJ	YES
2871	3250	disposition	NN	NN	YES
2872	3252	seemed	VBD	VBD	YES
2873	3253	to	TO	TO	YES
2874	3254	unite	VB	VB	YES
2875	3255	some	DT	DT	YES
2876	3256	of	IN	IN	YES
2877	3257	the	DT	DT	YES
2878	3258	best	JJS	JJS	YES
2879	3259	blessings	NNS	NNS	YES
2880	3260	ofexistence	NN	NN	YES
2881	3262	and	CC	CC	YES
2882	3263	had	VBD	VBD	YES
2883	3264	lived	VBN	VBN	YES
2884	3265	nearly	RB	RB	YES
2885	3267	years	NNS	NNS	YES
2886	3268	in	IN	IN	YES
2887	3269	the	DT	DT	YES
2888	3270	world	NN	NN	YES
2889	3271	with	IN	IN	YES
2890	3272	verylittle	NN	NN	YES
2891	3273	to	TO	TO	YES
2892	3274	distress	NN	NN	YES
2893	3275	or	CC	CC	YES
2894	3276	vex	VB	VB	YES
2895	3277	her	PRP	PRP	YES
2896	3279	She	PRP	PRP	YES
2897	3280	was	VBD	VBD	YES
2898	3281	the	DT	DT	YES
2899	3282	youngest	JJS	JJS	YES
2900	3283	of	IN	IN	YES
2901	3284	the	DT	DT	YES
2902	3285	two	CD	CD	YES
2903	3286	daughters	NNS	NNS	YES
2904	3287	of	IN	IN	YES
2905	3288	a	DT	DT	YES
2906	3289	most	RBS	RBS	YES
2907	3290	affectionate	JJ	JJ	YES
2908	3291	indulgent	NN	JJ	NO
2909	3292	father	NN	NN	YES
2910	3294	and	CC	CC	YES
2911	3295	had	VBD	VBD	YES
2912	3297	in	IN	IN	YES
2913	3298	consequence	NN	NN	YES
2914	3299	of	IN	IN	YES
2915	3300	her	PRP$	PRP$	YES
2916	3301	sister	NN	NN	YES
2917	3302	s	POS	POS	YES
2918	3303	marriage	NN	NN	YES
2919	3305	beenmistress	NN	NN	YES
2920	3306	of	IN	IN	YES
2921	3307	his	PRP$	PRP$	YES
2922	3308	house	NN	NN	YES
2923	3309	from	IN	IN	YES
2924	3310	a	DT	DT	YES
2925	3311	very	RB	RB	YES
2926	3312	early	JJ	JJ	YES
2927	3313	period	NN	NN	YES
2928	3315	Her	PRP$	PRP$	YES
2929	3316	mother	NN	NN	YES
2930	3317	had	VBD	VBD	YES
2931	3318	diedtoo	RB	??	NO
2932	3319	long	RB	RB	YES
2933	3320	ago	RB	RB	YES
2934	3321	for	IN	IN	YES
2935	3322	her	PRP$	PRP	NO
2936	3323	to	TO	TO	YES
2937	3324	have	VB	VB	YES
2938	3325	more	JJR	JJR	YES
2939	3326	than	IN	IN	YES
2940	3327	an	DT	DT	YES
2941	3328	indistinct	JJ	JJ	YES
2942	3329	remembrance	NN	NN	YES
2943	3330	ofher	IN	??	NO
2944	3331	caresses	NNS	NNS	YES
2945	3333	and	CC	CC	YES
2946	3334	her	PRP$	PRP$	YES
2947	3335	place	NN	NN	YES
2948	3336	had	VBD	VBD	YES
2949	3337	been	VBN	VBN	YES
2950	3338	supplied	VBN	VBN	YES
2951	3339	by	IN	IN	YES
2952	3340	an	DT	DT	YES
2953	3341	excellent	JJ	JJ	YES
2954	3342	woman	NN	NN	YES
2955	3343	asgoverness	NN	NN	YES
2956	3345	who	WP	WP	YES
2957	3346	had	VBD	VBD	YES
2958	3347	fallen	VBN	VBN	YES
2959	3348	little	JJ	JJ	YES
2960	3349	short	JJ	JJ	YES
2961	3350	of	IN	IN	YES
2962	3351	a	DT	DT	YES
2963	3352	mother	NN	NN	YES
2964	3353	in	IN	IN	YES
2965	3354	affection	NN	NN	YES
2966	3356	Sixteen	CD	CD	YES
2967	3357	years	NNS	NNS	YES
2968	3358	had	VBD	VBD	YES
2969	3359	Miss	NNP	NNP	YES
2970	3360	Taylor	NNP	NNP	YES
2971	3361	been	VBN	VBN	YES
2972	3362	in	IN	IN	YES
2973	3363	Mr	NNP	NNP	YES
2974	3364	Woodhouse	NNP	NNP	YES
2975	3365	s	POS	POS	YES
2976	3366	family	NN	NN	YES
2977	3368	less	JJR	??	NO
2978	3369	as	IN	IN	YES
2979	3370	agoverness	NN	NN	YES
2980	3371	than	IN	IN	YES
2981	3372	a	DT	DT	YES
2982	3373	friend	NN	NN	YES
2983	3375	very	RB	RB	YES
2984	3376	fond	JJ	JJ	YES
2985	3377	of	IN	IN	YES
2986	3378	both	DT	DT	YES
2987	3379	daughters	NNS	NNS	YES
2988	3381	but	CC	CC	YES
2989	3382	particularlyof	NN	??	NO
2990	3383	Emma	NNP	NNP	YES
2991	3385	Between	IN	IN	YES
2992	3387	_	VBD	??	NO
2993	3388	it	PRP	PRP	YES
2994	3389	was	VBD	VBD	YES
2995	3390	more	RBR	RBR	YES
2996	3391	the	DT	DT	YES
2997	3392	intimacy	NN	NN	YES
2998	3393	of	IN	IN	YES
2999	3394	sisters	NNS	NNS	YES
3000	3396	Even	RB	RB	YES
3001	3397	beforeMiss	IN	??	NO
3002	3398	Taylor	NNP	NNP	YES
3003	3399	had	VBD	VBD	YES
3004	3400	ceased	VBN	VBN	YES
3005	3401	to	TO	TO	YES
3006	3402	hold	VB	VB	YES
3007	3403	the	DT	DT	YES
3008	3404	nominal	JJ	JJ	YES
3009	3405	office	NN	NN	YES
3010	3406	of	IN	IN	YES
3011	3407	governess	NN	NN	YES
3012	3409	themildness	NN	NN	YES
3013	3410	of	IN	IN	YES
3014	3411	her	PRP$	PRP$	YES
3015	3412	temper	NN	NN	YES
3016	3413	had	VBD	VBD	YES
3017	3414	hardly	RB	RB	YES
3018	3415	allowed	VBN	VBN	YES
3019	3416	her	PRP$	PRP	NO
3020	3417	to	TO	TO	YES
3021	3418	impose	VB	VB	YES
3022	3419	any	DT	DT	YES
3023	3422	the	DT	DT	YES
3024	3423	shadow	NN	NN	YES
3025	3424	of	IN	IN	YES
3026	3425	authority	NN	NN	YES
3027	3426	being	VBG	VBG	YES
3028	3427	now	RB	RB	YES
3029	3428	long	RB	RB	YES
3030	3429	passed	VBN	VBN	YES
3031	3430	away	RB	RB	YES
3032	3432	they	PRP	PRP	YES
3033	3433	had	VBD	VBD	YES
3034	3434	beenliving	VBG	??	NO
3035	3435	together	RB	RB	YES
3036	3436	as	IN	IN	YES
3037	3437	friend	NN	NN	YES
3038	3438	and	CC	CC	YES
3039	3439	friend	NN	NN	YES
3040	3440	very	RB	RB	YES
3041	3441	mutually	RB	RB	YES
3042	3442	attached	VBN	VBD	NO
3043	3444	and	CC	CC	YES
3044	3445	Emmadoing	NNP	NNP	YES
3045	3446	just	RB	RB	YES
3046	3447	what	WP	WP	YES
3047	3448	she	PRP	PRP	YES
3048	3449	liked	VBD	VBD	YES
3049	3451	highly	RB	RB	YES
3050	3452	esteeming	VBG	VBG	YES
3051	3453	Miss	NNP	NNP	YES
3052	3454	Taylor	NNP	NNP	YES
3053	3455	s	POS	POS	YES
3054	3456	judgment	NN	NN	YES
3055	3458	butdirected	VBD	??	NO
3056	3459	chiefly	RB	RB	YES
3057	3460	by	IN	IN	YES
3058	3461	her	PRP$	PRP$	YES
3059	3462	own	JJ	JJ	YES
3060	3464	The	DT	DT	YES
3061	3465	studio	NN	NN	YES
3062	3466	was	VBD	VBD	YES
3063	3467	filled	VBN	VBN	YES
3064	3468	with	IN	IN	YES
3065	3469	the	DT	DT	YES
3066	3470	rich	JJ	JJ	YES
3067	3471	odour	NN	NN	YES
3068	3472	of	IN	IN	YES
3069	3473	roses	NNS	NNS	YES
3070	3475	and	CC	CC	YES
3071	3476	when	WRB	WRB	YES
3072	3477	the	DT	DT	YES
3073	3478	lightsummer	NN	NN	YES
3074	3479	wind	NN	NN	YES
3075	3480	stirred	VBD	VBD	YES
3076	3481	amidst	IN	IN	YES
3077	3482	the	DT	DT	YES
3078	3483	trees	NNS	NNS	YES
3079	3484	of	IN	IN	YES
3080	3485	the	DT	DT	YES
3081	3486	garden	NN	NN	YES
3082	3488	there	EX	EX	YES
3083	3489	came	VBD	VBD	YES
3084	3490	throughthe	DT	??	NO
3085	3491	open	JJ	JJ	YES
3086	3492	door	NN	NN	YES
3087	3493	the	DT	DT	YES
3088	3494	heavy	JJ	JJ	YES
3089	3495	scent	NN	NN	YES
3090	3496	of	IN	IN	YES
3091	3497	the	DT	DT	YES
3092	3498	lilac	NN	NN	YES
3093	3500	or	CC	CC	YES
3094	3501	the	DT	DT	YES
3095	3502	more	JJR	JJR	YES
3096	3503	delicateperfume	NN	NN	YES
3097	3504	of	IN	IN	YES
3098	3505	the	DT	DT	YES
3099	3507	thorn	NN	NN	YES
