indexInDoc	indexInText	token	taggerPOS	goldPOS	correct?
2347	2700	less	JJR	JJR	YES
2348	2701	favoured	VBN	VBN	YES
2349	2702	on	IN	IN	YES
2350	2703	the	DT	DT	YES
2351	2704	whole	JJ	NN	NO
2352	2705	as	IN	IN	YES
2353	2706	to	TO	TO	YES
2354	2707	matters	NNS	NNS	YES
2355	2708	spiritual	JJ	JJ	YES
2356	2709	than	IN	IN	YES
2357	2710	her	PRP$	PRP$	YES
2358	2711	sister	NN	NN	YES
2359	2712	of	IN	IN	YES
2360	2713	the	DT	DT	YES
2361	2714	shield	NN	NN	YES
2362	2715	and	CC	CC	YES
2363	2716	trident	NN	NN	YES
2364	2718	rolled	VBD	VBD	YES
2365	2719	with	IN	IN	YES
2366	2720	exceeding	VBG	VBG	YES
2367	2721	smoothness	NN	NN	YES
2368	2722	down	IN	IN	YES
2369	2723	hill	NN	NN	YES
2370	2725	making	VBG	VBG	YES
2371	2726	paper	NN	NN	YES
2372	2727	money	NN	NN	YES
2373	2728	and	CC	CC	YES
2374	2729	spending	NN	VBG	NO
2375	2730	it	PRP	PRP	YES
2376	2732	Under	IN	IN	YES
2377	2733	the	DT	DT	YES
2378	2734	guidance	NN	NN	YES
2379	2735	of	IN	IN	YES
2380	2736	her	PRP$	PRP$	YES
2381	2737	Christian	JJ	JJ	YES
2382	2738	pastors	NNS	NNS	YES
2383	2740	she	PRP	PRP	YES
2384	2741	entertained	VBD	VBD	YES
2385	2742	herself	PRP	PRP	YES
2386	2744	besides	IN	IN	YES
2387	2746	with	IN	IN	YES
2388	2747	such	JJ	JJ	YES
2389	2748	humane	JJ	JJ	YES
2390	2749	achievements	NNS	NNS	YES
2391	2750	as	IN	IN	YES
2392	2751	sentencing	VBG	VBG	YES
2393	2752	a	DT	DT	YES
2394	2753	youth	NN	NN	YES
2395	2754	to	TO	TO	YES
2396	2755	have	VB	VB	YES
2397	2756	his	PRP$	PRP$	YES
2398	2757	hands	NNS	NNS	YES
2399	2758	cut	VBD	VBN	NO
2400	2759	off	RP	RP	YES
2401	2761	his	PRP$	PRP$	YES
2402	2762	tongue	NN	NN	YES
2403	2763	torn	VBN	VBN	YES
2404	2764	out	RP	RP	YES
2405	2765	with	IN	IN	YES
2406	2766	pincers	NNS	NNS	YES
2407	2768	and	CC	CC	YES
2408	2769	his	PRP$	PRP$	YES
2409	2770	body	NN	NN	YES
2410	2771	burned	VBD	VBN	NO
2411	2772	alive	JJ	JJ	YES
2412	2774	because	IN	IN	YES
2413	2775	he	PRP	PRP	YES
2414	2776	had	VBD	VBD	YES
2415	2777	not	RB	RB	YES
2416	2778	kneeled	VBN	VBN	YES
2417	2779	down	RP	RP	YES
2418	2780	in	IN	IN	YES
2419	2781	the	DT	DT	YES
2420	2782	rain	NN	NN	YES
2421	2783	to	TO	TO	YES
2422	2784	do	VB	VB	YES
2423	2785	honour	VB	NN	NO
2424	2786	to	TO	TO	YES
2425	2787	a	DT	DT	YES
2426	2788	dirty	JJ	JJ	YES
2427	2789	procession	NN	NN	YES
2428	2790	of	IN	IN	YES
2429	2791	monks	NNS	NNS	YES
2430	2792	which	WDT	WDT	YES
2431	2793	passed	VBD	VBD	YES
2432	2794	within	IN	IN	YES
2433	2795	his	PRP$	PRP$	YES
2434	2796	view	NN	NN	YES
2435	2798	at	IN	IN	YES
2436	2799	a	DT	DT	YES
2437	2800	distance	NN	NN	YES
2438	2801	of	IN	IN	YES
2439	2802	some	DT	DT	YES
2440	2803	fifty	CD	CD	YES
2441	2804	or	CC	CC	YES
2442	2805	sixty	CD	CD	YES
2443	2806	yards	NNS	NNS	YES
2444	2808	Well	RB	UH	NO
2445	2810	then	RB	RB	YES
2446	2812	the	DT	DT	YES
2447	2813	old	JJ	JJ	YES
2448	2814	thingcommenced	JJ	??	NO
2449	2815	again	RB	RB	YES
2450	2817	The	DT	DT	YES
2451	2818	widow	NN	NN	YES
2452	2819	rung	VBD	VBD	YES
2453	2820	a	DT	DT	YES
2454	2821	bell	NN	NN	YES
2455	2822	for	IN	IN	YES
2456	2823	supper	NN	NN	YES
2457	2825	and	CC	CC	YES
2458	2826	you	PRP	PRP	YES
2459	2827	had	VBD	VBD	YES
2460	2828	to	TO	TO	YES
2461	2829	cometo	JJ	??	NO
2462	2830	time	NN	NN	YES
2463	2832	When	WRB	WRB	YES
2464	2833	you	PRP	PRP	YES
2465	2834	got	VBD	VBD	YES
2466	2835	to	TO	TO	YES
2467	2836	the	DT	DT	YES
2468	2837	table	NN	NN	YES
2469	2838	you	PRP	PRP	YES
2470	2839	could	MD	MD	YES
2471	2840	nt	RB	RB	YES
2472	2841	go	VB	VB	YES
2473	2842	right	RB	RB	YES
2474	2843	to	TO	TO	YES
2475	2844	eating	NN	NN	YES
2476	2846	butyou	NN	??	NO
2477	2847	had	VBD	VBD	YES
2478	2848	to	TO	TO	YES
2479	2849	wait	VB	VB	YES
2480	2850	for	IN	IN	YES
2481	2851	the	DT	DT	YES
2482	2852	widow	NN	NN	YES
2483	2853	to	TO	TO	YES
2484	2854	tuck	VB	VB	YES
2485	2855	down	RP	RB	NO
2486	2856	her	PRP$	PRP$	YES
2487	2857	head	NN	NN	YES
2488	2858	and	CC	CC	YES
2489	2859	grumble	VB	VB	YES
2490	2860	a	DT	DT	YES
2491	2861	littleover	NN	??	NO
2492	2862	the	DT	DT	YES
2493	2863	victuals	NNS	NNS	YES
2494	2865	though	IN	CC	NO
2495	2866	there	EX	EX	YES
2496	2869	really	RB	RB	YES
2497	2870	anything	NN	NN	YES
2498	2871	the	DT	DT	YES
2499	2872	matter	NN	NN	YES
2500	2877	is	VBZ	VBZ	YES
2501	2879	nothing	NN	NN	YES
2502	2880	only	RB	RB	YES
2503	2881	everything	NN	NN	YES
2504	2882	was	VBD	VBD	YES
2505	2883	cooked	VBN	VBN	YES
2506	2884	by	IN	IN	YES
2507	2885	itself	PRP	PRP	YES
2508	2887	In	IN	IN	YES
2509	2888	abarrel	NN	NN	YES
2510	2889	of	IN	IN	YES
2511	2890	odds	NNS	NNS	YES
2512	2891	and	CC	CC	YES
2513	2892	ends	VBZ	VBZ	YES
2514	2893	it	PRP	PRP	YES
2515	2894	is	VBZ	VBZ	YES
2516	2895	different	JJ	JJ	YES
2517	2897	things	NNS	NNS	YES
2518	2898	get	VBP	VBP	YES
2519	2899	mixed	VBN	VBN	YES
2520	2900	up	RP	RP	YES
2521	2902	and	CC	CC	YES
2522	2903	thejuice	RB	??	NO
2523	2904	kind	NN	??	NO
2524	2905	of	IN	??	NO
2525	2906	swaps	NNS	NNS	YES
2526	2907	around	RB	RB	YES
2527	2909	and	CC	CC	YES
2528	2910	the	DT	DT	YES
2529	2911	things	NNS	NNS	YES
2530	2912	go	VB	VBP	NO
2531	2913	better	RBR	RBR	YES
2532	2915	After	IN	IN	YES
2533	2916	supper	NN	NN	YES
2534	2917	she	PRP	PRP	YES
2535	2918	got	VBD	VBD	YES
2536	2919	out	RP	IN	NO
2537	2920	her	PRP$	PRP$	YES
2538	2921	book	NN	NN	YES
2539	2922	and	CC	CC	YES
2540	2923	learned	VBD	VBD	YES
2541	2924	me	PRP	PRP	YES
2542	2925	about	IN	IN	YES
2543	2926	Moses	NNS	NNP	NO
2544	2927	and	CC	CC	YES
2545	2928	theBulrushers	NNS	NNS	YES
2546	2930	and	CC	CC	YES
2547	2931	I	PRP	PRP	YES
2548	2932	was	VBD	VBD	YES
2549	2933	in	IN	IN	YES
2550	2934	a	DT	DT	YES
2551	2935	sweat	NN	NN	YES
2552	2936	to	TO	TO	YES
2553	2937	find	VB	VB	YES
2554	2938	out	RP	RP	YES
2555	2939	all	DT	DT	YES
2556	2940	about	IN	IN	YES
2557	2941	him	PRP	PRP	YES
2558	2943	but	CC	CC	YES
2559	2944	by	IN	IN	YES
2560	2945	andby	JJ	??	NO
2561	2946	she	PRP	PRP	YES
2562	2947	let	VBD	VBZ	NO
2563	2948	it	PRP	PRP	YES
2564	2949	out	RP	RP	YES
2565	2950	that	IN	IN	YES
2566	2951	Moses	NNP	NNP	YES
2567	2952	had	VBD	VBD	YES
2568	2953	been	VBN	VBN	YES
2569	2954	dead	JJ	JJ	YES
2570	2955	a	DT	DT	YES
2571	2956	considerable	JJ	JJ	YES
2572	2957	long	JJ	JJ	YES
2573	2958	time	NN	NN	YES
2574	2960	sothen	NN	??	NO
2575	2961	I	PRP	PRP	YES
2576	2962	did	VBD	VBD	YES
2577	2963	nt	RB	RB	YES
2578	2964	care	VB	VB	YES
2579	2965	no	DT	DT	YES
2580	2966	more	JJR	JJR	YES
2581	2967	about	IN	IN	YES
2582	2968	him	PRP	PRP	YES
2583	2970	because	IN	IN	YES
2584	2971	I	PRP	PRP	YES
2585	2972	do	VBP	VBP	YES
2586	2973	nt	RB	RB	YES
2587	2974	take	VB	VB	YES
2588	2975	no	DT	DT	YES
2589	2976	stock	NN	NN	YES
2590	2977	indead	JJ	??	NO
2591	2979	soon	RB	RB	YES
2592	2980	I	PRP	PRP	YES
2593	2981	wanted	VBD	VBD	YES
2594	2982	to	TO	TO	YES
2595	2983	smoke	VB	VB	YES
2596	2985	and	CC	CC	YES
2597	2986	asked	VBD	VBD	YES
2598	2987	the	DT	DT	YES
2599	2988	widow	NN	NN	YES
2600	2989	to	TO	TO	YES
2601	2990	let	VB	VB	YES
2602	2991	me	PRP	PRP	YES
2603	2993	But	CC	CC	YES
2604	2997	She	PRP	PRP	YES
2605	2998	said	VBD	VBD	YES
2606	2999	it	PRP	PRP	YES
2607	3000	was	VBD	VBD	YES
2608	3001	a	DT	DT	YES
2609	3002	mean	NN	JJ	NO
2610	3003	practice	NN	NN	YES
2611	3004	and	CC	CC	YES
2612	3005	was	VBD	VBD	YES
2613	3006	nt	RB	RB	YES
2614	3007	clean	JJ	JJ	YES
2615	3009	and	CC	CC	YES
2616	3010	I	PRP	PRP	YES
2617	3011	musttry	VBP	??	NO
2618	3012	to	TO	TO	YES
2619	3013	not	RB	RB	YES
2620	3014	do	VB	VB	YES
2621	3015	it	PRP	PRP	YES
2622	3016	any	DT	DT	YES
2623	3017	more	RBR	RBR	YES
2624	3019	That	DT	DT	YES
2625	3020	is	VBZ	VBZ	YES
2626	3021	just	RB	RB	YES
2627	3022	the	DT	DT	YES
2628	3023	way	NN	NN	YES
2629	3024	with	IN	IN	YES
2630	3025	some	DT	DT	YES
2631	3026	people	NNS	NNS	YES
2632	3028	Theyget	VB	??	NO
2633	3029	down	RP	RP	YES
2634	3030	on	IN	IN	YES
2635	3031	a	DT	DT	YES
2636	3032	thing	NN	NN	YES
2637	3033	when	WRB	WRB	YES
2638	3034	they	PRP	PRP	YES
2639	3035	do	VBP	VBP	YES
2640	3036	nt	RB	RB	YES
2641	3037	know	VB	VB	YES
2642	3038	nothing	NN	NN	YES
2643	3039	about	IN	IN	YES
2644	3040	it	PRP	PRP	YES
2645	3042	And	CC	CC	YES
2646	3043	yet	RB	RB	YES
2647	3044	there	EX	EX	YES
2648	3045	was	VBD	VBD	YES
2649	3046	but	CC	CC	YES
2650	3047	one	CD	CD	YES
2651	3048	woman	NN	NN	YES
2652	3049	to	TO	TO	YES
2653	3050	him	PRP	PRP	YES
2654	3052	and	CC	CC	YES
2655	3053	that	IN	DT	NO
2656	3054	woman	NN	NN	YES
2657	3055	was	VBD	VBD	YES
2658	3056	the	DT	DT	YES
2659	3057	late	JJ	JJ	YES
2660	3058	Irene	NNP	NNP	YES
2661	3059	Adler	NNP	NNP	YES
2662	3061	of	IN	IN	YES
2663	3062	dubious	JJ	JJ	YES
2664	3063	and	CC	CC	YES
2665	3064	questionable	JJ	JJ	YES
2666	3065	memory	NN	NN	YES
2667	3067	I	PRP	PRP	YES
2668	3068	had	VBD	VBD	YES
2669	3069	seen	VBN	VBN	YES
2670	3070	little	JJ	??	NO
2671	3071	of	IN	IN	YES
2672	3072	Holmes	NNP	NNP	YES
2673	3073	lately	RB	RB	YES
2674	3075	My	PRP$	PRP$	YES
2675	3076	marriage	NN	NN	YES
2676	3077	had	VBD	VBD	YES
2677	3078	drifted	VBN	VBN	YES
2678	3079	us	PRP	PRP	YES
2679	3080	away	RB	RB	YES
2680	3081	from	IN	IN	YES
2681	3082	each	DT	DT	YES
2682	3083	other	JJ	JJ	YES
2683	3085	My	PRP$	PRP$	YES
2684	3086	own	JJ	JJ	YES
2685	3087	complete	JJ	JJ	YES
2686	3088	happiness	NN	NN	YES
2687	3090	and	CC	CC	YES
2688	3091	the	DT	DT	YES
2689	3093	interests	NNS	NNS	YES
2690	3094	which	WDT	WDT	YES
2691	3095	rise	VBP	VBP	YES
2692	3096	up	RP	RP	YES
2693	3097	around	IN	IN	YES
2694	3098	the	DT	DT	YES
2695	3099	man	NN	NN	YES
2696	3100	who	WP	WP	YES
2697	3101	first	RB	RB	YES
2698	3102	finds	VBZ	VBZ	YES
2699	3103	himself	PRP	PRP	YES
2700	3104	master	NN	NN	YES
2701	3105	of	IN	IN	YES
2702	3106	his	PRP$	PRP$	YES
2703	3107	own	JJ	JJ	YES
2704	3108	establishment	NN	NN	YES
2705	3110	were	VBD	VBD	YES
2706	3111	sufficient	JJ	JJ	YES
2707	3112	to	TO	TO	YES
2708	3113	absorb	VB	VB	YES
2709	3114	all	DT	PDT	NO
2710	3115	my	PRP$	PRP$	YES
2711	3116	attention	NN	NN	YES
2712	3118	while	IN	IN	YES
2713	3119	Holmes	NNP	NNP	YES
2714	3121	who	WP	WP	YES
2715	3122	loathed	VBD	VBD	YES
2716	3123	every	DT	DT	YES
2717	3124	form	NN	NN	YES
2718	3125	of	IN	IN	YES
2719	3126	society	NN	NN	YES
2720	3127	with	IN	IN	YES
2721	3128	his	PRP$	PRP$	YES
2722	3129	whole	JJ	JJ	YES
2723	3130	Bohemian	JJ	??	NO
2724	3131	soul	NN	NN	YES
2725	3133	remained	VBD	VBD	YES
2726	3134	in	IN	IN	YES
2727	3135	our	PRP$	PRP$	YES
2728	3136	lodgings	NNS	NNS	YES
2729	3137	in	IN	IN	YES
2730	3138	Baker	NNP	NNP	YES
2731	3139	Street	NNP	NNP	YES
2732	3141	buried	VBN	VBN	YES
2733	3142	among	IN	IN	YES
2734	3143	his	PRP$	PRP$	YES
2735	3144	old	JJ	JJ	YES
2736	3145	books	NNS	NNS	YES
2737	3147	and	CC	CC	YES
2738	3148	alternating	VBG	VBG	YES
2739	3149	from	IN	IN	YES
2740	3150	week	NN	NN	YES
2741	3151	to	TO	TO	YES
2742	3152	week	NN	NN	YES
2743	3153	between	IN	IN	YES
2744	3154	cocaine	NN	NN	YES
2745	3155	and	CC	CC	YES
2746	3156	ambition	NN	NN	YES
2747	3158	the	DT	DT	YES
2748	3159	drowsiness	NN	NN	YES
2749	3160	of	IN	IN	YES
2750	3161	the	DT	DT	YES
2751	3162	drug	NN	NN	YES
2752	3164	and	CC	CC	YES
2753	3165	the	DT	DT	YES
2754	3166	fierce	JJ	JJ	YES
2755	3167	energy	NN	NN	YES
2756	3168	of	IN	IN	YES
2757	3169	his	PRP$	PRP$	YES
2758	3170	own	JJ	JJ	YES
2759	3171	keen	JJ	JJ	YES
2760	3172	nature	NN	NN	YES
2761	3174	He	PRP	PRP	YES
2762	3175	was	VBD	VBD	YES
2763	3176	still	RB	RB	YES
2764	3178	as	IN	IN	YES
2765	3179	ever	RB	RB	YES
2766	3181	deeply	RB	RB	YES
2767	3182	attracted	VBN	VBN	YES
2768	3183	by	IN	IN	YES
2769	3184	the	DT	DT	YES
2770	3185	study	NN	NN	YES
2771	3186	of	IN	IN	YES
2772	3187	crime	NN	NN	YES
2773	3189	and	CC	CC	YES
2774	3190	occupied	VBD	VBD	YES
2775	3191	his	PRP$	PRP$	YES
2776	3192	immense	JJ	JJ	YES
2777	3193	faculties	NNS	NNS	YES
2778	3194	and	CC	CC	YES
2779	3195	extraordinary	JJ	JJ	YES
2780	3196	powers	NNS	NNS	YES
2781	3197	of	IN	IN	YES
2782	3198	observation	NN	NN	YES
2783	3199	in	IN	IN	YES
2784	3200	following	VBG	VBG	YES
2785	3201	out	RP	??	NO
2786	3202	those	DT	DT	YES
2787	3203	clues	NNS	NNS	YES
2788	3205	and	CC	CC	YES
2789	3206	clearing	VBG	VBG	YES
2790	3207	up	RP	RP	YES
2791	3208	those	DT	DT	YES
2792	3209	mysteries	NNS	NNS	YES
2793	3210	which	WDT	WDT	YES
2794	3211	had	VBD	VBD	YES
2795	3212	been	VBN	VBN	YES
2796	3213	abandoned	VBN	VBN	YES
2797	3214	as	IN	IN	YES
2798	3215	hopeless	JJ	JJ	YES
2799	3216	by	IN	IN	YES
2800	3217	the	DT	DT	YES
2801	3218	official	JJ	JJ	YES
2802	3219	police	NN	NN	YES
2803	3221	From	IN	IN	YES
2804	3222	time	NN	NN	YES
2805	3223	to	TO	TO	YES
2806	3224	time	NN	NN	YES
2807	3225	I	PRP	PRP	YES
2808	3226	heard	VBD	VBD	YES
2809	3227	some	DT	DT	YES
2810	3228	vague	JJ	JJ	YES
2811	3229	account	NN	NN	YES
2812	3230	of	IN	IN	YES
2813	3231	his	PRP$	PRP$	YES
2814	3232	doings	NNS	NNS	YES
2815	3234	of	IN	IN	YES
2816	3235	his	PRP$	PRP$	YES
2817	3236	summons	NN	NNS	NO
2818	3237	to	TO	TO	YES
2819	3238	Odessa	NNP	NNP	YES
2820	3239	in	IN	IN	YES
2821	3240	the	DT	DT	YES
2822	3241	case	NN	NN	YES
2823	3242	of	IN	IN	YES
2824	3243	the	DT	DT	YES
2825	3244	Trepoff	JJ	NNP	NO
2826	3245	murder	NN	NN	YES
2827	3247	of	IN	IN	YES
2828	3248	his	PRP$	PRP$	YES
2829	3249	clearing	VBG	VBG	YES
2830	3250	up	RB	??	NO
2831	3251	of	IN	IN	YES
2832	3252	the	DT	DT	YES
2833	3253	singular	JJ	JJ	YES
2834	3254	tragedy	NN	NN	YES
2835	3255	of	IN	IN	YES
2836	3256	the	DT	DT	YES
2837	3257	Atkinson	NNP	NNP	YES
2838	3258	brothers	NNS	NNS	YES
2839	3259	at	IN	IN	YES
2840	3260	Trincomalee	NNP	NNP	YES
2841	3262	and	CC	CC	YES
2842	3263	finally	RB	RB	YES
2843	3264	of	IN	IN	YES
2844	3265	the	DT	DT	YES
2845	3266	mission	NN	NN	YES
2846	3267	which	WDT	WDT	YES
2847	3268	he	PRP	PRP	YES
2848	3269	had	VBD	VBD	YES
2849	3270	accomplished	VBN	VBN	YES
2850	3271	so	RB	RB	YES
2851	3272	delicately	RB	RB	YES
2852	3273	and	CC	CC	YES
2853	3274	successfully	RB	RB	YES
2854	3275	for	IN	IN	YES
2855	3276	the	DT	DT	YES
2856	3277	reigning	VBG	??	NO
2857	3278	family	NN	NN	YES
2858	3279	of	IN	IN	YES
2859	3280	Holland	NNP	NNP	YES
2860	3282	Emma	NNP	NNP	YES
2861	3283	Woodhouse	NNP	NNP	YES
2862	3285	handsome	JJ	JJ	YES
2863	3287	clever	JJ	JJ	YES
2864	3289	and	CC	CC	YES
2865	3290	rich	JJ	JJ	YES
2866	3292	with	IN	IN	YES
2867	3293	a	DT	DT	YES
2868	3294	comfortable	JJ	JJ	YES
2869	3295	homeand	NN	NN	YES
2870	3296	happy	JJ	JJ	YES
2871	3297	disposition	NN	NN	YES
2872	3299	seemed	VBD	VBD	YES
2873	3300	to	TO	TO	YES
2874	3301	unite	VB	VB	YES
2875	3302	some	DT	DT	YES
2876	3303	of	IN	IN	YES
2877	3304	the	DT	DT	YES
2878	3305	best	JJS	JJS	YES
2879	3306	blessings	NNS	NNS	YES
2880	3307	ofexistence	NN	NN	YES
2881	3309	and	CC	CC	YES
2882	3310	had	VBD	VBD	YES
2883	3311	lived	VBN	VBN	YES
2884	3312	nearly	RB	RB	YES
2885	3314	years	NNS	NNS	YES
2886	3315	in	IN	IN	YES
2887	3316	the	DT	DT	YES
2888	3317	world	NN	NN	YES
2889	3318	with	IN	IN	YES
2890	3319	verylittle	NN	NN	YES
2891	3320	to	TO	TO	YES
2892	3321	distress	NN	NN	YES
2893	3322	or	CC	CC	YES
2894	3323	vex	VB	VB	YES
2895	3324	her	PRP	PRP	YES
2896	3326	She	PRP	PRP	YES
2897	3327	was	VBD	VBD	YES
2898	3328	the	DT	DT	YES
2899	3329	youngest	JJS	JJS	YES
2900	3330	of	IN	IN	YES
2901	3331	the	DT	DT	YES
2902	3332	two	CD	CD	YES
2903	3333	daughters	NNS	NNS	YES
2904	3334	of	IN	IN	YES
2905	3335	a	DT	DT	YES
2906	3336	most	RBS	RBS	YES
2907	3337	affectionate	JJ	JJ	YES
2908	3339	indulgent	JJ	JJ	YES
2909	3340	father	NN	NN	YES
2910	3342	and	CC	CC	YES
2911	3343	had	VBD	VBD	YES
2912	3345	in	IN	IN	YES
2913	3346	consequence	NN	NN	YES
2914	3347	of	IN	IN	YES
2915	3348	her	PRP$	PRP$	YES
2916	3349	sister	NN	NN	YES
2917	3350	s	POS	POS	YES
2918	3351	marriage	NN	NN	YES
2919	3353	beenmistress	NN	NN	YES
2920	3354	of	IN	IN	YES
2921	3355	his	PRP$	PRP$	YES
2922	3356	house	NN	NN	YES
2923	3357	from	IN	IN	YES
2924	3358	a	DT	DT	YES
2925	3359	very	RB	RB	YES
2926	3360	early	JJ	JJ	YES
2927	3361	period	NN	NN	YES
2928	3363	Her	PRP$	PRP$	YES
2929	3364	mother	NN	NN	YES
2930	3365	had	VBD	VBD	YES
2931	3366	diedtoo	NN	??	NO
2932	3367	long	RB	RB	YES
2933	3368	ago	RB	RB	YES
2934	3369	for	IN	IN	YES
2935	3370	her	PRP$	PRP	NO
2936	3371	to	TO	TO	YES
2937	3372	have	VB	VB	YES
2938	3373	more	JJR	JJR	YES
2939	3374	than	IN	IN	YES
2940	3375	an	DT	DT	YES
2941	3376	indistinct	JJ	JJ	YES
2942	3377	remembrance	NN	NN	YES
2943	3378	ofher	NN	??	NO
2944	3379	caresses	VBZ	NNS	NO
2945	3381	and	CC	CC	YES
2946	3382	her	PRP$	PRP$	YES
2947	3383	place	NN	NN	YES
2948	3384	had	VBD	VBD	YES
2949	3385	been	VBN	VBN	YES
2950	3386	supplied	VBN	VBN	YES
2951	3387	by	IN	IN	YES
2952	3388	an	DT	DT	YES
2953	3389	excellent	JJ	JJ	YES
2954	3390	woman	NN	NN	YES
2955	3391	asgoverness	NN	NN	YES
2956	3393	who	WP	WP	YES
2957	3394	had	VBD	VBD	YES
2958	3395	fallen	VBN	VBN	YES
2959	3396	little	JJ	JJ	YES
2960	3397	short	JJ	JJ	YES
2961	3398	of	IN	IN	YES
2962	3399	a	DT	DT	YES
2963	3400	mother	NN	NN	YES
2964	3401	in	IN	IN	YES
2965	3402	affection	NN	NN	YES
2966	3404	Sixteen	CD	CD	YES
2967	3405	years	NNS	NNS	YES
2968	3406	had	VBD	VBD	YES
2969	3407	Miss	NNP	NNP	YES
2970	3408	Taylor	NNP	NNP	YES
2971	3409	been	VBN	VBN	YES
2972	3410	in	IN	IN	YES
2973	3411	Mr	NNP	NNP	YES
2974	3412	Woodhouse	NNP	NNP	YES
2975	3413	s	POS	POS	YES
2976	3414	family	NN	NN	YES
2977	3416	less	JJR	??	NO
2978	3417	as	IN	IN	YES
2979	3418	agoverness	NN	NN	YES
2980	3419	than	IN	IN	YES
2981	3420	a	DT	DT	YES
2982	3421	friend	NN	NN	YES
2983	3423	very	RB	RB	YES
2984	3424	fond	JJ	JJ	YES
2985	3425	of	IN	IN	YES
2986	3426	both	CC	DT	NO
2987	3427	daughters	NNS	NNS	YES
2988	3429	but	CC	CC	YES
2989	3430	particularlyof	NN	??	NO
2990	3431	Emma	NNP	NNP	YES
2991	3433	Between	IN	IN	YES
2992	3434	_	CD	??	NO
2993	3437	it	PRP	PRP	YES
2994	3438	was	VBD	VBD	YES
2995	3439	more	RBR	RBR	YES
2996	3440	the	DT	DT	YES
2997	3441	intimacy	NN	NN	YES
2998	3442	of	IN	IN	YES
2999	3443	sisters	NNS	NNS	YES
3000	3445	Even	RB	RB	YES
3001	3446	beforeMiss	NNP	??	NO
3002	3447	Taylor	NNP	NNP	YES
3003	3448	had	VBD	VBD	YES
3004	3449	ceased	VBN	VBN	YES
3005	3450	to	TO	TO	YES
3006	3451	hold	VB	VB	YES
3007	3452	the	DT	DT	YES
3008	3453	nominal	JJ	JJ	YES
3009	3454	office	NN	NN	YES
3010	3455	of	IN	IN	YES
3011	3456	governess	NN	NN	YES
3012	3458	themildness	NN	NN	YES
3013	3459	of	IN	IN	YES
3014	3460	her	PRP$	PRP$	YES
3015	3461	temper	NN	NN	YES
3016	3462	had	VBD	VBD	YES
3017	3463	hardly	RB	RB	YES
3018	3464	allowed	VBN	VBN	YES
3019	3465	her	PRP$	PRP	NO
3020	3466	to	TO	TO	YES
3021	3467	impose	VB	VB	YES
3022	3468	any	DT	DT	YES
3023	3472	the	DT	DT	YES
3024	3473	shadow	NN	NN	YES
3025	3474	of	IN	IN	YES
3026	3475	authority	NN	NN	YES
3027	3476	being	VBG	VBG	YES
3028	3477	now	RB	RB	YES
3029	3478	long	RB	RB	YES
3030	3479	passed	VBN	VBN	YES
3031	3480	away	RB	RB	YES
3032	3482	they	PRP	PRP	YES
3033	3483	had	VBD	VBD	YES
3034	3484	beenliving	VBN	??	NO
3035	3485	together	RB	RB	YES
3036	3486	as	IN	IN	YES
3037	3487	friend	NN	NN	YES
3038	3488	and	CC	CC	YES
3039	3489	friend	NN	NN	YES
3040	3490	very	RB	RB	YES
3041	3491	mutually	RB	RB	YES
3042	3492	attached	VBN	VBD	NO
3043	3494	and	CC	CC	YES
3044	3495	Emmadoing	NNP	NNP	YES
3045	3496	just	RB	RB	YES
3046	3497	what	WP	WP	YES
3047	3498	she	PRP	PRP	YES
3048	3499	liked	VBD	VBD	YES
3049	3501	highly	RB	RB	YES
3050	3502	esteeming	JJ	VBG	NO
3051	3503	Miss	NNP	NNP	YES
3052	3504	Taylor	NNP	NNP	YES
3053	3505	s	POS	POS	YES
3054	3506	judgment	NN	NN	YES
3055	3508	butdirected	JJ	??	NO
3056	3509	chiefly	RB	RB	YES
3057	3510	by	IN	IN	YES
3058	3511	her	PRP$	PRP$	YES
3059	3512	own	JJ	JJ	YES
3060	3514	The	DT	DT	YES
3061	3515	studio	NN	NN	YES
3062	3516	was	VBD	VBD	YES
3063	3517	filled	VBN	VBN	YES
3064	3518	with	IN	IN	YES
3065	3519	the	DT	DT	YES
3066	3520	rich	JJ	JJ	YES
3067	3521	odour	NN	NN	YES
3068	3522	of	IN	IN	YES
3069	3523	roses	NNS	NNS	YES
3070	3525	and	CC	CC	YES
3071	3526	when	WRB	WRB	YES
3072	3527	the	DT	DT	YES
3073	3528	lightsummer	NN	NN	YES
3074	3529	wind	NN	NN	YES
3075	3530	stirred	VBD	VBD	YES
3076	3531	amidst	IN	IN	YES
3077	3532	the	DT	DT	YES
3078	3533	trees	NNS	NNS	YES
3079	3534	of	IN	IN	YES
3080	3535	the	DT	DT	YES
3081	3536	garden	NN	NN	YES
3082	3538	there	EX	EX	YES
3083	3539	came	VBD	VBD	YES
3084	3540	throughthe	RB	??	NO
3085	3541	open	JJ	JJ	YES
3086	3542	door	NN	NN	YES
3087	3543	the	DT	DT	YES
3088	3544	heavy	JJ	JJ	YES
3089	3545	scent	NN	NN	YES
3090	3546	of	IN	IN	YES
3091	3547	the	DT	DT	YES
3092	3548	lilac	NN	NN	YES
3093	3550	or	CC	CC	YES
3094	3551	the	DT	DT	YES
3095	3552	more	JJR	JJR	YES
3096	3553	delicateperfume	NN	NN	YES
3097	3554	of	IN	IN	YES
3098	3555	the	DT	DT	YES
3099	3557	thorn	NN	NN	YES
3100	3559	From	IN	IN	YES
3101	3560	the	DT	DT	YES
