indexInDoc	indexInText	token	taggerPOS	goldPOS	correct?
2345	2770	brood	NN	NN	YES
2346	2772	France	NNP	NNP	YES
2347	2774	less	JJR	JJR	YES
2348	2775	favoured	JJ	VBN	NO
2349	2776	on	IN	IN	YES
2350	2777	the	DT	DT	YES
2351	2778	whole	NN	NN	YES
2352	2779	as	IN	IN	YES
2353	2780	to	IN	TO	NO
2354	2781	matters	NNS	NNS	YES
2355	2782	spiritual	JJ	JJ	YES
2356	2783	than	IN	IN	YES
2357	2784	her	PRP$	PRP$	YES
2358	2785	sister	NN	NN	YES
2359	2786	of	IN	IN	YES
2360	2787	the	DT	DT	YES
2361	2788	shield	NN	NN	YES
2362	2789	and	CC	CC	YES
2363	2790	trident	NN	NN	YES
2364	2792	rolled	VBD	VBD	YES
2365	2793	with	IN	IN	YES
2366	2794	exceeding	VBG	VBG	YES
2367	2795	smoothness	NN	NN	YES
2368	2796	down	RP	IN	NO
2369	2797	hill	NN	NN	YES
2370	2799	making	VBG	VBG	YES
2371	2800	paper	NN	NN	YES
2372	2801	money	NN	NN	YES
2373	2802	and	CC	CC	YES
2374	2803	spending	VBG	VBG	YES
2375	2804	it	PRP	PRP	YES
2376	2806	Under	IN	IN	YES
2377	2807	the	DT	DT	YES
2378	2808	guidance	NN	NN	YES
2379	2809	of	IN	IN	YES
2380	2810	her	PRP$	PRP$	YES
2381	2811	Christian	JJ	JJ	YES
2382	2812	pastors	NNS	NNS	YES
2383	2814	she	PRP	PRP	YES
2384	2815	entertained	VBD	VBD	YES
2385	2816	herself	PRP	PRP	YES
2386	2818	besides	IN	IN	YES
2387	2820	with	IN	IN	YES
2388	2821	such	JJ	JJ	YES
2389	2822	humane	JJ	JJ	YES
2390	2823	achievements	NNS	NNS	YES
2391	2824	as	IN	IN	YES
2392	2825	sentencing	VBG	VBG	YES
2393	2826	a	DT	DT	YES
2394	2827	youth	NN	NN	YES
2395	2828	to	TO	TO	YES
2396	2829	have	VB	VB	YES
2397	2830	his	PRP$	PRP$	YES
2398	2831	hands	NNS	NNS	YES
2399	2832	cut	VBN	VBN	YES
2400	2833	off	RP	RP	YES
2401	2835	his	PRP$	PRP$	YES
2402	2836	tongue	NN	NN	YES
2403	2837	torn	VBN	VBN	YES
2404	2838	out	RP	RP	YES
2405	2839	with	IN	IN	YES
2406	2840	pincers	NNS	NNS	YES
2407	2842	and	CC	CC	YES
2408	2843	his	PRP$	PRP$	YES
2409	2844	body	NN	NN	YES
2410	2845	burned	VBN	VBN	YES
2411	2846	alive	JJ	JJ	YES
2412	2848	because	IN	IN	YES
2413	2849	he	PRP	PRP	YES
2414	2850	had	VBD	VBD	YES
2415	2851	not	RB	RB	YES
2416	2852	kneeled	VBN	VBN	YES
2417	2853	down	RP	RP	YES
2418	2854	in	IN	IN	YES
2419	2855	the	DT	DT	YES
2420	2856	rain	NN	NN	YES
2421	2857	to	TO	TO	YES
2422	2858	do	VB	VB	YES
2423	2859	honour	NN	NN	YES
2424	2860	to	IN	TO	NO
2425	2861	a	DT	DT	YES
2426	2862	dirty	JJ	JJ	YES
2427	2863	procession	NN	NN	YES
2428	2864	of	IN	IN	YES
2429	2865	monks	NNS	NNS	YES
2430	2866	which	WDT	WDT	YES
2431	2867	passed	VBD	VBD	YES
2432	2868	within	IN	IN	YES
2433	2869	his	PRP$	PRP$	YES
2434	2870	view	NN	NN	YES
2435	2872	at	IN	IN	YES
2436	2873	a	DT	DT	YES
2437	2874	distance	NN	NN	YES
2438	2875	of	IN	IN	YES
2439	2876	some	DT	DT	YES
2440	2877	fifty	CD	CD	YES
2441	2878	or	CC	CC	YES
2442	2879	sixty	CD	CD	YES
2443	2880	yards	NNS	NNS	YES
2444	2882	Well	NN	UH	NO
2445	2884	then	RB	RB	YES
2446	2886	the	DT	DT	YES
2447	2887	old	JJ	JJ	YES
2448	2888	thingcommenced	NN	??	NO
2449	2889	again	RB	RB	YES
2450	2891	The	DT	DT	YES
2451	2892	widow	NN	NN	YES
2452	2893	rung	VBD	VBD	YES
2453	2894	a	DT	DT	YES
2454	2895	bell	NN	NN	YES
2455	2896	for	IN	IN	YES
2456	2897	supper	NN	NN	YES
2457	2899	and	CC	CC	YES
2458	2900	you	PRP	PRP	YES
2459	2901	had	VBD	VBD	YES
2460	2902	to	TO	TO	YES
2461	2903	cometo	VB	??	NO
2462	2904	time	NN	NN	YES
2463	2906	When	WRB	WRB	YES
2464	2907	you	PRP	PRP	YES
2465	2908	got	VBD	VBD	YES
2466	2909	to	IN	TO	NO
2467	2910	the	DT	DT	YES
2468	2911	table	NN	NN	YES
2469	2912	you	PRP	PRP	YES
2470	2913	could	MD	MD	YES
2471	2914	nt	RB	RB	YES
2472	2915	go	VB	VB	YES
2473	2916	right	RB	RB	YES
2474	2917	to	IN	TO	NO
2475	2918	eating	NN	NN	YES
2476	2920	butyou	NN	??	NO
2477	2921	had	VBD	VBD	YES
2478	2922	to	TO	TO	YES
2479	2923	wait	VB	VB	YES
2480	2924	for	IN	IN	YES
2481	2925	the	DT	DT	YES
2482	2926	widow	NN	NN	YES
2483	2927	to	TO	TO	YES
2484	2928	tuck	VB	VB	YES
2485	2929	down	RP	RB	NO
2486	2930	her	PRP$	PRP$	YES
2487	2931	head	NN	NN	YES
2488	2932	and	CC	CC	YES
2489	2933	grumble	VB	VB	YES
2490	2934	a	DT	DT	YES
2491	2935	littleover	NN	??	NO
2492	2936	the	DT	DT	YES
2493	2937	victuals	NNS	NNS	YES
2494	2939	though	RB	CC	NO
2495	2940	there	EX	EX	YES
2496	2942	really	RB	RB	YES
2497	2943	anything	NN	NN	YES
2498	2944	the	DT	DT	YES
2499	2945	matter	NN	NN	YES
2500	2949	is	VBZ	VBZ	YES
2501	2951	nothing	NN	NN	YES
2502	2952	only	RB	RB	YES
2503	2953	everything	NN	NN	YES
2504	2954	was	VBD	VBD	YES
2505	2955	cooked	VBN	VBN	YES
2506	2956	by	IN	IN	YES
2507	2957	itself	PRP	PRP	YES
2508	2959	In	IN	IN	YES
2509	2960	abarrel	NN	NN	YES
2510	2961	of	IN	IN	YES
2511	2962	odds	NNS	NNS	YES
2512	2963	and	CC	CC	YES
2513	2964	ends	VBZ	VBZ	YES
2514	2965	it	PRP	PRP	YES
2515	2966	is	VBZ	VBZ	YES
2516	2967	different	JJ	JJ	YES
2517	2969	things	NNS	NNS	YES
2518	2970	get	VB	VBP	NO
2519	2971	mixed	VBN	VBN	YES
2520	2972	up	RP	RP	YES
2521	2974	and	CC	CC	YES
2522	2975	thejuice	NN	??	NO
2523	2976	kind	RB	??	NO
2524	2977	of	RB	??	NO
2525	2978	swaps	NNS	NNS	YES
2526	2979	around	RB	RB	YES
2527	2981	and	CC	CC	YES
2528	2982	the	DT	DT	YES
2529	2983	things	NNS	NNS	YES
2530	2984	go	VB	VBP	NO
2531	2985	better	RB	RBR	NO
2532	2987	After	IN	IN	YES
2533	2988	supper	NN	NN	YES
2534	2989	she	PRP	PRP	YES
2535	2990	got	VBD	VBD	YES
2536	2991	out	RP	IN	NO
2537	2992	her	PRP$	PRP$	YES
2538	2993	book	NN	NN	YES
2539	2994	and	CC	CC	YES
2540	2995	learned	VBD	VBD	YES
2541	2996	me	PRP	PRP	YES
2542	2997	about	IN	IN	YES
2543	2998	Moses	NNP	NNP	YES
2544	2999	and	CC	CC	YES
2545	3000	theBulrushers	NNS	NNS	YES
2546	3002	and	CC	CC	YES
2547	3003	I	PRP	PRP	YES
2548	3004	was	VBD	VBD	YES
2549	3005	in	IN	IN	YES
2550	3006	a	DT	DT	YES
2551	3007	sweat	NN	NN	YES
2552	3008	to	TO	TO	YES
2553	3009	find	VB	VB	YES
2554	3010	out	RP	RP	YES
2555	3011	all	DT	DT	YES
2556	3012	about	IN	IN	YES
2557	3013	him	PRP	PRP	YES
2558	3015	but	CC	CC	YES
2559	3016	by	IN	IN	YES
2560	3017	andby	NN	??	NO
2561	3018	she	PRP	PRP	YES
2562	3019	let	VBD	VBZ	NO
2563	3020	it	PRP	PRP	YES
2564	3021	out	RP	RP	YES
2565	3022	that	IN	IN	YES
2566	3023	Moses	NNP	NNP	YES
2567	3024	had	VBD	VBD	YES
2568	3025	been	VBN	VBN	YES
2569	3026	dead	JJ	JJ	YES
2570	3027	a	DT	DT	YES
2571	3028	considerable	JJ	JJ	YES
2572	3029	long	JJ	JJ	YES
2573	3030	time	NN	NN	YES
2574	3032	sothen	NN	??	NO
2575	3033	I	PRP	PRP	YES
2576	3034	did	VBD	VBD	YES
2577	3035	nt	RB	RB	YES
2578	3036	care	VB	VB	YES
2579	3037	no	DT	DT	YES
2580	3038	more	JJR	JJR	YES
2581	3039	about	IN	IN	YES
2582	3040	him	PRP	PRP	YES
2583	3042	because	IN	IN	YES
2584	3043	I	PRP	PRP	YES
2585	3044	do	VBP	VBP	YES
2586	3045	nt	RB	RB	YES
2587	3046	take	VB	VB	YES
2588	3047	no	DT	DT	YES
2589	3048	stock	NN	NN	YES
2590	3049	indead	NN	??	NO
2591	3053	soon	RB	RB	YES
2592	3054	I	PRP	PRP	YES
2593	3055	wanted	VBD	VBD	YES
2594	3056	to	TO	TO	YES
2595	3057	smoke	VB	VB	YES
2596	3059	and	CC	CC	YES
2597	3060	asked	VBD	VBD	YES
2598	3061	the	DT	DT	YES
2599	3062	widow	NN	NN	YES
2600	3063	to	TO	TO	YES
2601	3064	let	VB	VB	YES
2602	3065	me	PRP	PRP	YES
2603	3067	But	CC	CC	YES
2604	3070	She	PRP	PRP	YES
2605	3071	said	VBD	VBD	YES
2606	3072	it	PRP	PRP	YES
2607	3073	was	VBD	VBD	YES
2608	3074	a	DT	DT	YES
2609	3075	mean	JJ	JJ	YES
2610	3076	practice	NN	NN	YES
2611	3077	and	CC	CC	YES
2612	3078	was	VBD	VBD	YES
2613	3079	nt	RB	RB	YES
2614	3080	clean	JJ	JJ	YES
2615	3082	and	CC	CC	YES
2616	3083	I	PRP	PRP	YES
2617	3084	musttry	NN	??	NO
2618	3085	to	TO	TO	YES
2619	3086	not	RB	RB	YES
2620	3087	do	VB	VB	YES
2621	3088	it	PRP	PRP	YES
2622	3089	any	DT	DT	YES
2623	3090	more	RBR	RBR	YES
2624	3092	That	DT	DT	YES
2625	3093	is	VBZ	VBZ	YES
2626	3094	just	RB	RB	YES
2627	3095	the	DT	DT	YES
2628	3096	way	NN	NN	YES
2629	3097	with	IN	IN	YES
2630	3098	some	DT	DT	YES
2631	3099	people	NNS	NNS	YES
2632	3101	Theyget	VB	??	NO
2633	3102	down	RP	RP	YES
2634	3103	on	IN	IN	YES
2635	3104	a	DT	DT	YES
2636	3105	thing	NN	NN	YES
2637	3106	when	WRB	WRB	YES
2638	3107	they	PRP	PRP	YES
2639	3108	do	VBP	VBP	YES
2640	3109	nt	RB	RB	YES
2641	3110	know	VB	VB	YES
2642	3111	nothing	NN	NN	YES
2643	3112	about	IN	IN	YES
2644	3113	it	PRP	PRP	YES
2645	3115	And	CC	CC	YES
2646	3116	yet	RB	RB	YES
2647	3117	there	EX	EX	YES
2648	3118	was	VBD	VBD	YES
2649	3119	but	CC	CC	YES
2650	3120	one	CD	CD	YES
2651	3121	woman	NN	NN	YES
2652	3122	to	IN	TO	NO
2653	3123	him	PRP	PRP	YES
2654	3125	and	CC	CC	YES
2655	3126	that	DT	DT	YES
2656	3127	woman	NN	NN	YES
2657	3128	was	VBD	VBD	YES
2658	3129	the	DT	DT	YES
2659	3130	late	JJ	JJ	YES
2660	3131	Irene	NNP	NNP	YES
2661	3132	Adler	NNP	NNP	YES
2662	3134	of	IN	IN	YES
2663	3135	dubious	JJ	JJ	YES
2664	3136	and	CC	CC	YES
2665	3137	questionable	JJ	JJ	YES
2666	3138	memory	NN	NN	YES
2667	3140	I	PRP	PRP	YES
2668	3141	had	VBD	VBD	YES
2669	3142	seen	VBN	VBN	YES
2670	3143	little	JJ	??	NO
2671	3144	of	IN	IN	YES
2672	3145	Holmes	NNP	NNP	YES
2673	3146	lately	RB	RB	YES
2674	3148	My	PRP$	PRP$	YES
2675	3149	marriage	NN	NN	YES
2676	3150	had	VBD	VBD	YES
2677	3151	drifted	VBN	VBN	YES
2678	3152	us	PRP	PRP	YES
2679	3153	away	RB	RB	YES
2680	3154	from	IN	IN	YES
2681	3155	each	DT	DT	YES
2682	3156	other	JJ	JJ	YES
2683	3158	My	PRP$	PRP$	YES
2684	3159	own	JJ	JJ	YES
2685	3160	complete	JJ	JJ	YES
2686	3161	happiness	NN	NN	YES
2687	3163	and	CC	CC	YES
2688	3164	the	DT	DT	YES
2689	3168	interests	NNS	NNS	YES
2690	3169	which	WDT	WDT	YES
2691	3170	rise	VBP	VBP	YES
2692	3171	up	RP	RP	YES
2693	3172	around	IN	IN	YES
2694	3173	the	DT	DT	YES
2695	3174	man	NN	NN	YES
2696	3175	who	WP	WP	YES
2697	3176	first	RB	RB	YES
2698	3177	finds	VBZ	VBZ	YES
2699	3178	himself	PRP	PRP	YES
2700	3179	master	NN	NN	YES
2701	3180	of	IN	IN	YES
2702	3181	his	PRP$	PRP$	YES
2703	3182	own	JJ	JJ	YES
2704	3183	establishment	NN	NN	YES
2705	3185	were	VBD	VBD	YES
2706	3186	sufficient	JJ	JJ	YES
2707	3187	to	TO	TO	YES
2708	3188	absorb	VB	VB	YES
2709	3189	all	PDT	PDT	YES
2710	3190	my	PRP$	PRP$	YES
2711	3191	attention	NN	NN	YES
2712	3193	while	IN	IN	YES
2713	3194	Holmes	NNP	NNP	YES
2714	3196	who	WP	WP	YES
2715	3197	loathed	VBD	VBD	YES
2716	3198	every	DT	DT	YES
2717	3199	form	NN	NN	YES
2718	3200	of	IN	IN	YES
2719	3201	society	NN	NN	YES
2720	3202	with	IN	IN	YES
2721	3203	his	PRP$	PRP$	YES
2722	3204	whole	JJ	JJ	YES
2723	3205	Bohemian	JJ	??	NO
2724	3206	soul	NN	NN	YES
2725	3208	remained	VBD	VBD	YES
2726	3209	in	IN	IN	YES
2727	3210	our	PRP$	PRP$	YES
2728	3211	lodgings	NNS	NNS	YES
2729	3212	in	IN	IN	YES
2730	3213	Baker	NNP	NNP	YES
2731	3214	Street	NNP	NNP	YES
2732	3216	buried	VBN	VBN	YES
2733	3217	among	IN	IN	YES
2734	3218	his	PRP$	PRP$	YES
2735	3219	old	JJ	JJ	YES
2736	3220	books	NNS	NNS	YES
2737	3222	and	CC	CC	YES
2738	3223	alternating	VBG	VBG	YES
2739	3224	from	IN	IN	YES
2740	3225	week	NN	NN	YES
2741	3226	to	IN	TO	NO
2742	3227	week	NN	NN	YES
2743	3228	between	IN	IN	YES
2744	3229	cocaine	NN	NN	YES
2745	3230	and	CC	CC	YES
2746	3231	ambition	NN	NN	YES
2747	3233	the	DT	DT	YES
2748	3234	drowsiness	NN	NN	YES
2749	3235	of	IN	IN	YES
2750	3236	the	DT	DT	YES
2751	3237	drug	NN	NN	YES
2752	3239	and	CC	CC	YES
2753	3240	the	DT	DT	YES
2754	3241	fierce	JJ	JJ	YES
2755	3242	energy	NN	NN	YES
2756	3243	of	IN	IN	YES
2757	3244	his	PRP$	PRP$	YES
2758	3245	own	JJ	JJ	YES
2759	3246	keen	JJ	JJ	YES
2760	3247	nature	NN	NN	YES
2761	3249	He	PRP	PRP	YES
2762	3250	was	VBD	VBD	YES
2763	3251	still	RB	RB	YES
2764	3253	as	IN	IN	YES
2765	3254	ever	RB	RB	YES
2766	3256	deeply	RB	RB	YES
2767	3257	attracted	VBN	VBN	YES
2768	3258	by	IN	IN	YES
2769	3259	the	DT	DT	YES
2770	3260	study	NN	NN	YES
2771	3261	of	IN	IN	YES
2772	3262	crime	NN	NN	YES
2773	3264	and	CC	CC	YES
2774	3265	occupied	VBD	VBD	YES
2775	3266	his	PRP$	PRP$	YES
2776	3267	immense	JJ	JJ	YES
2777	3268	faculties	NNS	NNS	YES
2778	3269	and	CC	CC	YES
2779	3270	extraordinary	JJ	JJ	YES
2780	3271	powers	NNS	NNS	YES
2781	3272	of	IN	IN	YES
2782	3273	observation	NN	NN	YES
2783	3274	in	IN	IN	YES
2784	3275	following	VBG	VBG	YES
2785	3276	out	IN	??	NO
2786	3277	those	DT	DT	YES
2787	3278	clues	NNS	NNS	YES
2788	3280	and	CC	CC	YES
2789	3281	clearing	VBG	VBG	YES
2790	3282	up	RP	RP	YES
2791	3283	those	DT	DT	YES
2792	3284	mysteries	NNS	NNS	YES
2793	3285	which	WDT	WDT	YES
2794	3286	had	VBD	VBD	YES
2795	3287	been	VBN	VBN	YES
2796	3288	abandoned	VBN	VBN	YES
2797	3289	as	IN	IN	YES
2798	3290	hopeless	JJ	JJ	YES
2799	3291	by	IN	IN	YES
2800	3292	the	DT	DT	YES
2801	3293	official	JJ	JJ	YES
2802	3294	police	NNS	NN	NO
2803	3296	From	IN	IN	YES
2804	3297	time	NN	NN	YES
2805	3298	to	IN	TO	NO
2806	3299	time	NN	NN	YES
2807	3300	I	PRP	PRP	YES
2808	3301	heard	VBD	VBD	YES
2809	3302	some	DT	DT	YES
2810	3303	vague	JJ	JJ	YES
2811	3304	account	NN	NN	YES
2812	3305	of	IN	IN	YES
2813	3306	his	PRP$	PRP$	YES
2814	3307	doings	NNS	NNS	YES
2815	3309	of	IN	IN	YES
2816	3310	his	PRP$	PRP$	YES
2817	3311	summons	NNS	NNS	YES
2818	3312	to	IN	TO	NO
2819	3313	Odessa	NNP	NNP	YES
2820	3314	in	IN	IN	YES
2821	3315	the	DT	DT	YES
2822	3316	case	NN	NN	YES
2823	3317	of	IN	IN	YES
2824	3318	the	DT	DT	YES
2825	3319	Trepoff	NNP	NNP	YES
2826	3320	murder	NN	NN	YES
2827	3322	of	IN	IN	YES
2828	3323	his	PRP$	PRP$	YES
2829	3324	clearing	NN	VBG	NO
2830	3325	up	IN	??	NO
2831	3326	of	IN	IN	YES
2832	3327	the	DT	DT	YES
2833	3328	singular	JJ	JJ	YES
2834	3329	tragedy	NN	NN	YES
2835	3330	of	IN	IN	YES
2836	3331	the	DT	DT	YES
2837	3332	Atkinson	NNP	NNP	YES
2838	3333	brothers	NNS	NNS	YES
2839	3334	at	IN	IN	YES
2840	3335	Trincomalee	NNP	NNP	YES
2841	3337	and	CC	CC	YES
2842	3338	finally	RB	RB	YES
2843	3339	of	IN	IN	YES
2844	3340	the	DT	DT	YES
2845	3341	mission	NN	NN	YES
2846	3342	which	WDT	WDT	YES
2847	3343	he	PRP	PRP	YES
2848	3344	had	VBD	VBD	YES
2849	3345	accomplished	VBN	VBN	YES
2850	3346	so	RB	RB	YES
2851	3347	delicately	RB	RB	YES
2852	3348	and	CC	CC	YES
2853	3349	successfully	RB	RB	YES
2854	3350	for	IN	IN	YES
2855	3351	the	DT	DT	YES
2856	3352	reigning	VBG	??	NO
2857	3353	family	NN	NN	YES
2858	3354	of	IN	IN	YES
2859	3355	Holland	NNP	NNP	YES
2860	3357	Emma	NNP	NNP	YES
2861	3358	Woodhouse	NNP	NNP	YES
2862	3360	handsome	JJ	JJ	YES
2863	3362	clever	JJ	JJ	YES
2864	3364	and	CC	CC	YES
2865	3365	rich	JJ	JJ	YES
2866	3367	with	IN	IN	YES
2867	3368	a	DT	DT	YES
2868	3369	comfortable	JJ	JJ	YES
2869	3370	homeand	NN	NN	YES
2870	3371	happy	JJ	JJ	YES
2871	3372	disposition	NN	NN	YES
2872	3374	seemed	VBD	VBD	YES
2873	3375	to	TO	TO	YES
2874	3376	unite	VB	VB	YES
2875	3377	some	DT	DT	YES
2876	3378	of	IN	IN	YES
2877	3379	the	DT	DT	YES
2878	3380	best	JJS	JJS	YES
2879	3381	blessings	NNS	NNS	YES
2880	3382	ofexistence	NN	NN	YES
2881	3384	and	CC	CC	YES
2882	3385	had	VBD	VBD	YES
2883	3386	lived	VBN	VBN	YES
2884	3387	nearly	RB	RB	YES
2885	3391	years	NNS	NNS	YES
2886	3392	in	IN	IN	YES
2887	3393	the	DT	DT	YES
2888	3394	world	NN	NN	YES
2889	3395	with	IN	IN	YES
2890	3396	verylittle	NN	NN	YES
2891	3397	to	IN	TO	NO
2892	3398	distress	NN	NN	YES
2893	3399	or	CC	CC	YES
2894	3400	vex	VB	VB	YES
2895	3401	her	PRP	PRP	YES
2896	3403	She	PRP	PRP	YES
2897	3404	was	VBD	VBD	YES
2898	3405	the	DT	DT	YES
2899	3406	youngest	JJS	JJS	YES
2900	3407	of	IN	IN	YES
2901	3408	the	DT	DT	YES
2902	3409	two	CD	CD	YES
2903	3410	daughters	NNS	NNS	YES
2904	3411	of	IN	IN	YES
2905	3412	a	DT	DT	YES
2906	3413	most	RBS	RBS	YES
2907	3414	affectionate	JJ	JJ	YES
2908	3416	indulgent	JJ	JJ	YES
2909	3417	father	NN	NN	YES
2910	3419	and	CC	CC	YES
2911	3420	had	VBD	VBD	YES
2912	3422	in	IN	IN	YES
2913	3423	consequence	NN	NN	YES
2914	3424	of	IN	IN	YES
2915	3425	her	PRP$	PRP$	YES
2916	3426	sister	NN	NN	YES
2917	3427	s	POS	POS	YES
2918	3428	marriage	NN	NN	YES
2919	3430	beenmistress	NN	NN	YES
2920	3431	of	IN	IN	YES
2921	3432	his	PRP$	PRP$	YES
2922	3433	house	NN	NN	YES
2923	3434	from	IN	IN	YES
2924	3435	a	DT	DT	YES
2925	3436	very	RB	RB	YES
2926	3437	early	JJ	JJ	YES
2927	3438	period	NN	NN	YES
2928	3440	Her	PRP$	PRP$	YES
2929	3441	mother	NN	NN	YES
2930	3442	had	VBD	VBD	YES
2931	3443	diedtoo	RB	??	NO
2932	3444	long	RB	RB	YES
2933	3445	ago	RB	RB	YES
2934	3446	for	IN	IN	YES
2935	3447	her	PRP	PRP	YES
2936	3448	to	TO	TO	YES
2937	3449	have	VB	VB	YES
2938	3450	more	JJR	JJR	YES
2939	3451	than	IN	IN	YES
2940	3452	an	DT	DT	YES
2941	3453	indistinct	JJ	JJ	YES
2942	3454	remembrance	NN	NN	YES
2943	3455	ofher	NN	??	NO
2944	3456	caresses	VBZ	NNS	NO
2945	3458	and	CC	CC	YES
2946	3459	her	PRP$	PRP$	YES
2947	3460	place	NN	NN	YES
2948	3461	had	VBD	VBD	YES
2949	3462	been	VBN	VBN	YES
2950	3463	supplied	VBN	VBN	YES
2951	3464	by	IN	IN	YES
2952	3465	an	DT	DT	YES
2953	3466	excellent	JJ	JJ	YES
2954	3467	woman	NN	NN	YES
2955	3468	asgoverness	NN	NN	YES
2956	3470	who	WP	WP	YES
2957	3471	had	VBD	VBD	YES
2958	3472	fallen	VBN	VBN	YES
2959	3473	little	JJ	JJ	YES
2960	3474	short	JJ	JJ	YES
2961	3475	of	IN	IN	YES
2962	3476	a	DT	DT	YES
2963	3477	mother	NN	NN	YES
2964	3478	in	IN	IN	YES
2965	3479	affection	NN	NN	YES
2966	3481	Sixteen	CD	CD	YES
2967	3482	years	NNS	NNS	YES
2968	3483	had	VBD	VBD	YES
2969	3484	Miss	NNP	NNP	YES
2970	3485	Taylor	NNP	NNP	YES
2971	3486	been	VBN	VBN	YES
2972	3487	in	IN	IN	YES
2973	3488	Mr	NNP	NNP	YES
2974	3489	Woodhouse	NNP	NNP	YES
2975	3490	s	POS	POS	YES
2976	3491	family	NN	NN	YES
2977	3493	less	RBR	??	NO
2978	3494	as	IN	IN	YES
2979	3495	agoverness	NN	NN	YES
2980	3496	than	IN	IN	YES
2981	3497	a	DT	DT	YES
2982	3498	friend	NN	NN	YES
2983	3500	very	RB	RB	YES
2984	3501	fond	JJ	JJ	YES
2985	3502	of	IN	IN	YES
2986	3503	both	DT	DT	YES
2987	3504	daughters	NNS	NNS	YES
2988	3506	but	CC	CC	YES
2989	3507	particularlyof	VB	??	NO
2990	3508	Emma	NNP	NNP	YES
2991	3510	Between	IN	IN	YES
2992	3511	_	.	??	NO
2993	3514	it	PRP	PRP	YES
2994	3515	was	VBD	VBD	YES
2995	3516	more	JJR	RBR	NO
2996	3517	the	DT	DT	YES
2997	3518	intimacy	NN	NN	YES
2998	3519	of	IN	IN	YES
2999	3520	sisters	NNS	NNS	YES
3000	3522	Even	RB	RB	YES
3001	3523	beforeMiss	NNP	??	NO
3002	3524	Taylor	NNP	NNP	YES
3003	3525	had	VBD	VBD	YES
3004	3526	ceased	VBN	VBN	YES
3005	3527	to	TO	TO	YES
3006	3528	hold	VB	VB	YES
3007	3529	the	DT	DT	YES
3008	3530	nominal	JJ	JJ	YES
3009	3531	office	NN	NN	YES
3010	3532	of	IN	IN	YES
3011	3533	governess	NN	NN	YES
3012	3535	themildness	NN	NN	YES
3013	3536	of	IN	IN	YES
3014	3537	her	PRP$	PRP$	YES
3015	3538	temper	NN	NN	YES
3016	3539	had	VBD	VBD	YES
3017	3540	hardly	RB	RB	YES
3018	3541	allowed	VBN	VBN	YES
3019	3542	her	PRP	PRP	YES
3020	3543	to	TO	TO	YES
3021	3544	impose	VB	VB	YES
3022	3545	any	DT	DT	YES
3023	3547	the	DT	DT	YES
3024	3548	shadow	NN	NN	YES
3025	3549	of	IN	IN	YES
3026	3550	authority	NN	NN	YES
3027	3551	being	VBG	VBG	YES
3028	3552	now	RB	RB	YES
3029	3553	long	RB	RB	YES
3030	3554	passed	VBN	VBN	YES
3031	3555	away	RB	RB	YES
3032	3557	they	PRP	PRP	YES
3033	3558	had	VBD	VBD	YES
3034	3559	beenliving	VBG	??	NO
3035	3560	together	RB	RB	YES
3036	3561	as	IN	IN	YES
3037	3562	friend	NN	NN	YES
3038	3563	and	CC	CC	YES
3039	3564	friend	NN	NN	YES
3040	3565	very	RB	RB	YES
3041	3566	mutually	RB	RB	YES
3042	3567	attached	JJ	VBD	NO
3043	3569	and	CC	CC	YES
3044	3570	Emmadoing	NNP	NNP	YES
3045	3571	just	RB	RB	YES
3046	3572	what	WP	WP	YES
3047	3573	she	PRP	PRP	YES
3048	3574	liked	VBD	VBD	YES
3049	3576	highly	RB	RB	YES
3050	3577	esteeming	VBG	VBG	YES
3051	3578	Miss	NNP	NNP	YES
3052	3579	Taylor	NNP	NNP	YES
3053	3580	s	POS	POS	YES
3054	3581	judgment	NN	NN	YES
3055	3583	butdirected	VBN	??	NO
3056	3584	chiefly	RB	RB	YES
3057	3585	by	IN	IN	YES
3058	3586	her	PRP$	PRP$	YES
3059	3587	own	JJ	JJ	YES
3060	3589	The	JJ	DT	NO
3061	3590	studio	NN	NN	YES
3062	3591	was	VBD	VBD	YES
3063	3592	filled	VBN	VBN	YES
3064	3593	with	IN	IN	YES
3065	3594	the	DT	DT	YES
3066	3595	rich	JJ	JJ	YES
3067	3596	odour	NN	NN	YES
3068	3597	of	IN	IN	YES
3069	3598	roses	NNS	NNS	YES
3070	3600	and	CC	CC	YES
3071	3601	when	WRB	WRB	YES
3072	3602	the	DT	DT	YES
3073	3603	lightsummer	NN	NN	YES
3074	3604	wind	NN	NN	YES
3075	3605	stirred	VBN	VBD	NO
3076	3606	amidst	IN	IN	YES
3077	3607	the	DT	DT	YES
3078	3608	trees	NNS	NNS	YES
3079	3609	of	IN	IN	YES
3080	3610	the	DT	DT	YES
3081	3611	garden	NN	NN	YES
3082	3613	there	EX	EX	YES
3083	3614	came	VBD	VBD	YES
3084	3615	throughthe	DT	??	NO
3085	3616	open	JJ	JJ	YES
3086	3617	door	NN	NN	YES
3087	3618	the	DT	DT	YES
3088	3619	heavy	JJ	JJ	YES
3089	3620	scent	NN	NN	YES
3090	3621	of	IN	IN	YES
3091	3622	the	DT	DT	YES
3092	3623	lilac	NN	NN	YES
3093	3625	or	CC	CC	YES
3094	3626	the	DT	DT	YES
3095	3627	more	JJR	JJR	YES
3096	3628	delicateperfume	NN	NN	YES
3097	3629	of	IN	IN	YES
3098	3630	the	DT	DT	YES
3099	3634	thorn	NN	NN	YES
